tau	N_greek	x	epsilon
0.0001	1.0000000000000149	0.5000000000000074	4.934396342684428
0.0011000000000000003	1.0000000000017932	0.49999999430655806	4.93439634264034
0.0021000000000000003	1.0000000000065365	0.4999999575670164	4.934396342009087
0.0030999999999999986	1.0000000000142437	0.4999998602589591	4.934396339392892
0.004099999999999998	1.0000000000249147	0.499999672931678	4.93439633252524
0.0051	1.000000000038552	0.4999993662259557	4.934396318279164
0.006100000000000003	1.000000000055153	0.4999989108915547	4.934396292676856
0.007100000000000006	1.0000000000747198	0.49999827780327877	4.934396250901148
0.008100000000000007	1.0000000000972527	0.4999974379760222	4.934396187311595
0.0091	1.000000000122752	0.4999963625790465	4.934396095459588
0.010099999999999994	1.0000000001512177	0.4999950229496307	4.934395968108135
0.011099999999999988	1.0000000001826508	0.4999933906062056	4.934395797253434
0.012099999999999982	1.0000000002170506	0.49999143726104456	4.93439557414763
0.013099999999999976	1.000000000254419	0.4999891348324896	4.934395289323562
0.01409999999999997	1.0000000002947547	0.4999864554572092	4.934394932623345
0.015099999999999964	1.0000000003380596	0.4999833715009761	4.934394493227006
0.016099999999999958	1.000000000384331	0.49997985557190144	4.934393959683761
0.017099999999999952	1.000000000433573	0.49997588052853503	4.934393319945263
0.018099999999999946	1.0000000004857823	0.4999714194925569	4.934392561399994
0.01909999999999994	1.0000000005409606	0.4999664458629849	4.934391670911063
