tau	N_greek	x	epsilon
0.0001	1.0000000000000149	0.5000000000000074	4.934396342684429
0.0051	1.0000000000456808	0.49998312272150636	4.934379065464981
0.010099999999999994	1.0000000002581222	0.4998681343943738	4.934142551891374
0.015099999999999964	1.000000000844877	0.49956314333004365	4.933223856499461
0.020099999999999934	1.0000000020776052	0.4989857682376305	4.931111889606765
0.025099999999999904	1.000000004204519	0.49806681262736924	4.927566326740975
0.030099999999999873	1.0000000073585735	0.49675333616899175	4.922956639808308
0.03509999999999998	1.0000000114883465	0.4950110689426684	4.918542152693231
0.04010000000000012	1.0000000163470977	0.49282601307211216	4.916620252993205
0.045100000000000265	1.0000000215355687	0.49020513004286276	4.920489324974211
0.05010000000000041	1.0000000265744478	0.4871767353122893	4.934203251496653
0.05510000000000055	1.0000000309825543	0.48378978316218685	4.962128611098974
0.060100000000000695	1.000000034350678	0.48011170803658965	5.008352389223421
0.06510000000000084	1.0000000363949435	0.47622549152819255	5.076019890509875
0.07010000000000098	1.0000000369984745	0.4722263628315728	5.16670035294773
0.07510000000000112	1.0000000362617731	0.4682186579465369	5.2798789688175
0.08010000000000127	1.0000000345633135	0.46431236063376524	5.412661136935806
0.08510000000000141	1.000000032591257	0.4606194601968291	5.559751227111751
0.09010000000000155	1.0000000313116477	0.4572505160042885	5.7137323321705065
0.0951000000000017	1.0000000318480031	0.4543108560101542	5.865634379209007
0.10010000000000184	1.0000000352669018	0.4518963879744775	6.00574003249478
0.10510000000000198	1.0000000422974857	0.4500895210065472	6.124540528597798
0.11010000000000213	1.000000053072552	0.4489557958506459	6.213726714029451
0.11510000000000227	1.0000000669907831	0.4485417245632084	6.267089378591876
0.12010000000000241	1.000000082775707	0.44887324742378026	6.281213022454947
0.12510000000000254	1.0000000987440236	0.44995480016568773	6.255872741519206
0.130100000000002	1.0000001132203853	0.45176944566032556	6.194080278120094
0.13510000000000144	1.0000001249436499	0.4542793957310597	6.101770177386364
0.1401000000000009	1.0000001333105617	0.45742695938204314	5.987161818076373
0.14510000000000034	1.0000001383969848	0.46113593012966286	5.859872863417725
0.1500999999999998	1.0000001408018908	0.46531393797532966	5.729891365252716
0.15509999999999924	1.0000001413913067	0.4698559923867747	5.606533926447086
0.1600999999999987	1.0000001410335506	0.47464818363687467	5.497517923067367
0.16509999999999814	1.000000140412527	0.4795715119598635	5.408256568448543
0.1700999999999976	1.0000001399753424	0.48450591748371064	5.341455270003918
0.17509999999999704	1.0000001400016678	0.48933422970708323	5.297046505113841
0.18009999999999649	1.0000001407390628	0.493945922432893	5.272455440398659
0.18509999999999593	1.0000001425078973	0.4982405888377129	5.263146312289355
0.19009999999999538	1.000000145683708	0.5021316829471417	5.263365821076128
0.19509999999999483	1.000000150533834	0.5055505249509193	5.26697737136593
0.20009999999999428	1.0000001570089219	0.5084494406763348	5.268268308413988
0.20509999999999373	1.000000164633203	0.5108038243732537	5.262620579418917
0.21009999999999318	1.0000001725862844	0.5126130976059403	5.246962166800893
0.21509999999999263	1.0000001799576606	0.5139004947418317	5.219955293713329
0.22009999999999208	1.000000186058635	0.5147116972058455	5.181921153842675
